0.562500 0.250000 0.000000 0.174015
0.562500 0.312500 0.000000 0.136722
0.562500 0.375000 0.000000 0.094176
0.562500 0.437500 0.000000 0.048011
0.562500 0.500000 0.000000 0.000000
0.625000 0.000000 0.000000 0.234375
0.625000 0.062500 0.000000 0.229872
0.625000 0.125000 0.000000 0.216534
0.625000 0.187500 0.000000 0.194876
0.625000 0.250000 0.000000 0.165728
0.625000 0.312500 0.000000 0.130212
0.625000 0.375000 0.000000 0.089691
0.625000 0.437500 0.000000 0.045724
0.625000 0.500000 0.000000 0.000000
0.687500 0.000000 0.000000 0.214844
0.687500 0.062500 0.000000 0.210716
0.687500 0.125000 0.000000 0.198490
0.687500 0.187500 0.000000 0.178636
0.687500 0.250000 0.000000 0.151917
0.687500 0.312500 0.000000 0.119361
0.687500 0.375000 0.000000 0.082217
0.687500 0.437500 0.000000 0.041914
0.687500 0.500000 0.000000 0.000000
0.750000 0.000000 0.000000 0.187500
0.750000 0.062500 0.000000 0.183897
0.750000 0.125000 0.000000 0.173227
0.750000 0.187500 0.000000 0.155901
0.750000 0.250000 0.000000 0.132583
0.750000 0.312500 0.000000 0.104169
0.750000 0.375000 0.000000 0.071753
0.750000 0.437500 0.000000 0.036579
0.750000 0.500000 0.000000 0.000000
0.812500 0.000000 0.000000 0.152344
0.812500 0.062500 0.000000 0.149417
0.812500 0.125000 0.000000 0.140747
0.812500 0.187500 0.000000 0.126669
0.812500 0.250000 0.000000 0.107723
0.812500 0.312500 0.000000 0.084638
0.812500 0.375000 0.000000 0.058299
0.812500 0.437500 0.000000 0.029721
0.812500 0.500000 0.000000 0.000000
0.875000 0.000000 0.000000 0.109375
0.875000 0.062500 0.000000 0.107273
0.875000 0.125000 0.000000 0.101049
0.875000 0.187500 0.000000 0.090942
0.875000 0.250000 0.000000 0.077340
0.875000 0.312500 0.000000 0.060765
0.875000 0.375000 0.000000 0.041856
0.875000 0.437500 0.000000 0.021338
0.875000 0.500000 0.000000 0.000000
0.937500 0.000000 0.000000 0.058594
0.937500 0.062500 0.000000 0.057468
0.937500 0.125000 0.000000 0.054134
0.937500 0.187500 0.000000 0.048719
0.937500 0.250000 0.000000 0.041432
0.937500 0.312500 0.000000 0.032553
0.937500 0.375000 0.000000 0.022423
0.937500 0.437500 0.000000 0.011431
0.937500 0.500000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000
1.000000 0.062500 0.000000 0.000000
1.000000 0.125000 0.000000 0.000000
1.000000 0.187500 0.000000 0.000000
1.000000 0.250000 0.000000 0.000000
1.000000 0.312500 0.000000 0.000000
1.000000 0.375000 0.000000 0.000000
1.000000 0.437500 0.000000 0.000000
1.000000 0.500000 0.000000 0.000000
